variant,r,stage1_kernel,stage1_params,stage1_label,val_acc,best_svm_kernel,best_svm_params,diag,regime,repeat
MY-small_mu,10,sigmoid,"{'gamma': 0.001517371612859597, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.001517371612859597)",0.676923076923077,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.    , 0.0002, 0.0018, 0.0066, 0.0098, 0.0128, 0.015 , 0.0236,
       0.0298, 0.0352]), 'lambdas': array([0.    , 0.0002, 0.0018, 0.0066, 0.0098, 0.0128, 0.015 , 0.0236,
       0.0298, 0.0352]), 'D_scores': array([1.3815e+09, 3.2704e+03, 2.7034e+02, 7.3056e+01, 4.7976e+01,
       3.6378e+01, 3.0658e+01, 1.8773e+01, 1.4550e+01, 1.2036e+01])}",same_mean_diff_covariance,3
MY-small_mu,12,linear,{},linear,0.6307692307692307,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.    , 0.    , 0.0029, 0.0036, 0.0048, 0.0061, 0.0125,
       0.0139, 0.0164, 0.0172, 0.0224]), 'lambdas': array([0.    , 0.    , 0.    , 0.0029, 0.0036, 0.0048, 0.0061, 0.0125,
       0.0139, 0.0164, 0.0172, 0.0224]), 'D_scores': array([1.1656e+09, 3.5824e+08, 2.6490e+08, 1.6750e+02, 1.3632e+02,
       1.0025e+02, 7.9045e+01, 3.7295e+01, 3.3491e+01, 2.7992e+01,
       2.6553e+01, 1.9950e+01])}",same_mean_diff_covariance,3
MY-small_mu,12,rbf,{'gamma': 0.001517371612859597},rbf(gamma=0.001517371612859597),0.6692307692307692,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.0001, 0.0003, 0.0003, 0.0004, 0.0005, 0.0005,
       0.001 , 0.0011, 0.0013, 0.0014]), 'lambdas': array([0.    , 0.    , 0.0001, 0.0003, 0.0003, 0.0004, 0.0005, 0.0005,
       0.001 , 0.0011, 0.0013, 0.0014]), 'D_scores': array([34937.0987, 10867.5703,  6150.1797,  1915.1941,  1672.9103,
        1364.6147,  1051.3014,   949.507 ,   515.9839,   434.1345,
         394.3396,   348.1267])}",same_mean_diff_covariance,3
MY-small_mu,12,laplacian,{'gamma': 0.001517371612859597},laplacian(gamma=0.001517371612859597),0.6538461538461539,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0002, 0.0002, 0.0003, 0.0005, 0.0006, 0.0007,
       0.0008, 0.0009, 0.001 , 0.0013]), 'lambdas': array([0.    , 0.0001, 0.0002, 0.0002, 0.0003, 0.0005, 0.0006, 0.0007,
       0.0008, 0.0009, 0.001 , 0.0013]), 'D_scores': array([28209.3475,  4739.3982,  2631.0719,  2124.4146,  1682.0085,
        1036.8866,   799.7581,   686.7767,   600.1093,   523.1986,
         499.2335,   394.1251])}",same_mean_diff_covariance,3
MY-small_mu,12,polynomial,"{'degree': 2, 'gamma': 0.001517371612859597, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.001517371612859597)",0.6461538461538462,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0002, 0.0006, 0.0016, 0.0016, 0.0025, 0.0031, 0.0036, 0.0045,
       0.0061, 0.0081, 0.0092, 0.0101]), 'lambdas': array([0.0002, 0.0006, 0.0016, 0.0016, 0.0025, 0.0031, 0.0036, 0.0045,
       0.0061, 0.0081, 0.0092, 0.0101]), 'D_scores': array([2422.1318,  862.8169,  307.963 ,  301.5391,  194.6211,  160.1172,
        135.5741,  106.7881,   78.8618,   58.6309,   51.6262,   46.4958])}",same_mean_diff_covariance,3
MY-small_mu,12,sigmoid,"{'gamma': 0.001517371612859597, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.001517371612859597)",0.6615384615384615,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.    , 0.0012, 0.0024, 0.0043, 0.0114, 0.0164, 0.0206, 0.0224,
       0.0271, 0.0313, 0.0331, 0.0397]), 'lambdas': array([0.    , 0.0012, 0.0024, 0.0043, 0.0114, 0.0164, 0.0206, 0.0224,
       0.0271, 0.0313, 0.0331, 0.0397]), 'D_scores': array([1.6126e+09, 4.3047e+02, 2.0705e+02, 1.1332e+02, 4.0982e+01,
       2.7913e+01, 2.1857e+01, 1.9916e+01, 1.6159e+01, 1.3726e+01,
       1.2907e+01, 1.0487e+01])}",same_mean_diff_covariance,3
MY-small_mu,14,linear,{},linear,0.6615384615384615,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.0001, 0.0015, 0.0025, 0.005 , 0.0059, 0.0092,
       0.0119, 0.0145, 0.0153, 0.0166, 0.0209, 0.0215]), 'lambdas': array([0.    , 0.    , 0.0001, 0.0015, 0.0025, 0.005 , 0.0059, 0.0092,
       0.0119, 0.0145, 0.0153, 0.0166, 0.0209, 0.0215]), 'D_scores': array([2.2432e+09, 4.2678e+08, 5.0015e+03, 3.2757e+02, 2.0048e+02,
       9.6391e+01, 8.2376e+01, 5.1282e+01, 3.9348e+01, 3.1854e+01,
       3.0117e+01, 2.7493e+01, 2.1543e+01, 2.0842e+01])}",same_mean_diff_covariance,3
MY-small_mu,14,rbf,{'gamma': 0.001517371612859597},rbf(gamma=0.001517371612859597),0.7307692307692307,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0003, 0.0003, 0.0005, 0.0006,
       0.0009, 0.001 , 0.0012, 0.0014, 0.0016, 0.0018]), 'lambdas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0003, 0.0003, 0.0005, 0.0006,
       0.0009, 0.001 , 0.0012, 0.0014, 0.0016, 0.0018]), 'D_scores': array([24376.1153,  6863.089 ,  5384.7073,  3022.8138,  1896.926 ,
        1497.3917,   960.9811,   837.0998,   556.7334,   476.7573,
         403.986 ,   345.3002,   304.1517,   271.5736])}",same_mean_diff_covariance,3
MY-small_mu,14,laplacian,{'gamma': 0.001517371612859597},laplacian(gamma=0.001517371612859597),0.6307692307692307,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0003, 0.0004, 0.0005, 0.0006,
       0.0008, 0.001 , 0.0012, 0.0015, 0.0017, 0.0019]), 'lambdas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0003, 0.0004, 0.0005, 0.0006,
       0.0008, 0.001 , 0.0012, 0.0015, 0.0017, 0.0019]), 'D_scores': array([18032.627 ,  7908.5402,  6408.5965,  2774.0698,  1428.9795,
        1141.647 ,  1093.0689,   829.2771,   594.8843,   476.7446,
         412.4043,   323.4241,   287.5392,   262.23  ])}",same_mean_diff_covariance,3
MY-small_mu,14,polynomial,"{'degree': 2, 'gamma': 0.001517371612859597, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.001517371612859597)",0.6846153846153846,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.0001, 0.0007, 0.0011, 0.0014, 0.0027, 0.0039, 0.0046, 0.0059,
       0.0072, 0.0077, 0.0092, 0.0098, 0.012 , 0.0129]), 'lambdas': array([0.0001, 0.0007, 0.0011, 0.0014, 0.0027, 0.0039, 0.0046, 0.0059,
       0.0072, 0.0077, 0.0092, 0.0098, 0.012 , 0.0129]), 'D_scores': array([4319.2342,  681.0922,  460.959 ,  351.7694,  185.0105,  126.4493,
        104.3706,   81.3583,   66.3564,   61.7911,   51.6284,   48.075 ,
         39.0475,   36.0978])}",same_mean_diff_covariance,3
MY-small_mu,14,sigmoid,"{'gamma': 0.001517371612859597, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.001517371612859597)",0.7384615384615385,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.    ,       0.    ,       0.0029,       0.0052,
             0.0103,       0.0189,       0.0197,       0.0263,
             0.029 ,       0.0323,       0.0379,       0.0508,
       7359960.9405, 6328330.1823]), 'lambdas': array([      0.    ,       0.    ,       0.0029,       0.0052,
             0.0103,       0.0189,       0.0197,       0.0263,
             0.029 ,       0.0323,       0.0379,       0.0508,
       7359960.9405, 6328330.1823]), 'D_scores': array([9.5139e+09, 2.3943e+09, 1.7013e+02, 9.3310e+01, 4.5748e+01,
       2.4014e+01, 2.2962e+01, 1.6675e+01, 1.4993e+01, 1.3288e+01,
       1.1054e+01, 7.8536e+00, 7.4058e+00, 7.3303e+00])}",same_mean_diff_covariance,3
MY-small_mu,16,linear,{},linear,0.6692307692307692,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.0029, 0.0054, 0.0061, 0.008 , 0.0112, 0.0141, 0.0146,
       0.0152, 0.0186, 0.0264, 0.0297, 0.0333, 0.0362, 0.0407, 0.0446]), 'lambdas': array([0.    , 0.0029, 0.0054, 0.0061, 0.008 , 0.0112, 0.0141, 0.0146,
       0.0152, 0.0186, 0.0264, 0.0297, 0.0333, 0.0362, 0.0407, 0.0446]), 'D_scores': array([9.1517e+09, 1.6687e+02, 9.0032e+01, 7.8855e+01, 5.9594e+01,
       4.1768e+01, 3.2721e+01, 3.1673e+01, 3.0355e+01, 2.4460e+01,
       1.6636e+01, 1.4551e+01, 1.2833e+01, 1.1637e+01, 1.0171e+01,
       9.1725e+00])}",same_mean_diff_covariance,3
MY-small_mu,16,rbf,{'gamma': 0.001517371612859597},rbf(gamma=0.001517371612859597),0.6153846153846154,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.0001, 0.0002, 0.0003, 0.0004, 0.0005, 0.0006,
       0.0007, 0.001 , 0.0011, 0.0013, 0.0015, 0.0018, 0.0021, 0.0024]), 'lambdas': array([0.    , 0.    , 0.0001, 0.0002, 0.0003, 0.0004, 0.0005, 0.0006,
       0.0007, 0.001 , 0.0011, 0.0013, 0.0015, 0.0018, 0.0021, 0.0024]), 'D_scores': array([395973.1811,  10770.25  ,   4554.9501,   2407.6142,   1637.7739,
         1241.2517,   1081.7032,    845.901 ,    734.0469,    519.5617,
          442.9876,    382.264 ,    338.1937,    267.0764,    230.1305,
          204.2849])}",same_mean_diff_covariance,3
MY-small_mu,16,laplacian,{'gamma': 0.001517371612859597},laplacian(gamma=0.001517371612859597),0.6153846153846154,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0002, 0.0004, 0.0005, 0.0008, 0.0008, 0.0009,
       0.001 , 0.0011, 0.0013, 0.0016, 0.0017, 0.0018, 0.0022, 0.0026]), 'lambdas': array([0.    , 0.0001, 0.0002, 0.0004, 0.0005, 0.0008, 0.0008, 0.0009,
       0.001 , 0.0011, 0.0013, 0.0016, 0.0017, 0.0018, 0.0022, 0.0026]), 'D_scores': array([33109.708 ,  6155.8557,  2155.1449,  1352.9431,   968.9315,
         621.0915,   593.4747,   559.6741,   496.7214,   434.7381,
         367.8302,   316.8796,   286.1926,   269.8155,   221.1834,
         187.7447])}",same_mean_diff_covariance,3
MY-small_mu,16,polynomial,"{'degree': 2, 'gamma': 0.001517371612859597, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.001517371612859597)",0.6846153846153846,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0004, 0.0006, 0.0016, 0.0022, 0.0023, 0.0036, 0.004 , 0.0062,
       0.0068, 0.0082, 0.0093, 0.0112, 0.0116, 0.0122, 0.0154, 0.0169]), 'lambdas': array([0.0004, 0.0006, 0.0016, 0.0022, 0.0023, 0.0036, 0.004 , 0.0062,
       0.0068, 0.0082, 0.0093, 0.0112, 0.0116, 0.0122, 0.0154, 0.0169]), 'D_scores': array([1193.8672,  825.1157,  310.4727,  226.0752,  211.5751,  137.0798,
        122.1776,   77.3051,   71.0197,   57.8778,   50.9616,   41.7119,
         40.3857,   38.2498,   29.8088,   26.9947])}",same_mean_diff_covariance,3
MY-small_mu,16,sigmoid,"{'gamma': 0.001517371612859597, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.001517371612859597)",0.7461538461538462,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.    ,       0.0012,       0.0036,       0.0054,
             0.0094,       0.0144,       0.0186,       0.0215,
             0.0283,       0.0385,       0.0453,       0.0538,
       6042833.2498, 5672762.1044, 4716117.6945, 4235676.3727]), 'lambdas': array([      0.    ,       0.0012,       0.0036,       0.0054,
             0.0094,       0.0144,       0.0186,       0.0215,
             0.0283,       0.0385,       0.0453,       0.0538,
       6042833.2498, 5672762.1044, 4716117.6945, 4235676.3727]), 'D_scores': array([8.0798e+08, 4.2501e+02, 1.3503e+02, 9.0228e+01, 5.0319e+01,
       3.2007e+01, 2.4464e+01, 2.0791e+01, 1.5372e+01, 1.0873e+01,
       8.9820e+00, 7.3353e+00, 7.3073e+00, 7.2757e+00, 7.1835e+00,
       7.1298e+00])}",same_mean_diff_covariance,3
MY-small_mu,20,linear,{},linear,0.6923076923076923,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.    , 0.0007, 0.0022, 0.004 , 0.005 , 0.0072,
       0.0087, 0.0111, 0.0117, 0.0151, 0.0184, 0.0195, 0.0244, 0.027 ,
       0.0318, 0.0336, 0.0367, 0.0428]), 'lambdas': array([0.    , 0.    , 0.    , 0.0007, 0.0022, 0.004 , 0.005 , 0.0072,
       0.0087, 0.0111, 0.0117, 0.0151, 0.0184, 0.0195, 0.0244, 0.027 ,
       0.0318, 0.0336, 0.0367, 0.0428]), 'D_scores': array([2.2100e+10, 3.8825e+09, 3.2602e+09, 7.5213e+02, 2.2498e+02,
       1.2113e+02, 9.6746e+01, 6.6514e+01, 5.4822e+01, 4.2477e+01,
       4.0157e+01, 3.0624e+01, 2.4721e+01, 2.3223e+01, 1.8129e+01,
       1.6234e+01, 1.3512e+01, 1.2701e+01, 1.1485e+01, 9.6143e+00])}",same_mean_diff_covariance,3
MY-small_mu,20,rbf,{'gamma': 0.001517371612859597},rbf(gamma=0.001517371612859597),0.7384615384615385,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0001, 0.0003, 0.0005, 0.0006, 0.0007, 0.0009,
       0.0011, 0.0013, 0.0015, 0.0017, 0.002 , 0.0022, 0.0025, 0.0027,
       0.003 , 0.0034, 0.0037, 0.0039]), 'lambdas': array([0.    , 0.0001, 0.0001, 0.0003, 0.0005, 0.0006, 0.0007, 0.0009,
       0.0011, 0.0013, 0.0015, 0.0017, 0.002 , 0.0022, 0.0025, 0.0027,
       0.003 , 0.0034, 0.0037, 0.0039]), 'D_scores': array([18868.6374,  4278.3135,  3670.9768,  1430.0046,  1022.9   ,
         768.693 ,   678.9628,   578.7314,   442.8205,   379.848 ,
         337.8359,   291.454 ,   243.3602,   226.2151,   197.8509,
         179.5261,   162.9149,   143.7726,   133.3393,   126.1892])}",same_mean_diff_covariance,3
MY-small_mu,20,laplacian,{'gamma': 0.001517371612859597},laplacian(gamma=0.001517371612859597),0.7,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0003, 0.0005, 0.0005, 0.0007,
       0.0009, 0.0011, 0.0012, 0.0014, 0.0016, 0.0017, 0.0019, 0.0021,
       0.0023, 0.0029, 0.0031, 0.0034]), 'lambdas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0003, 0.0005, 0.0005, 0.0007,
       0.0009, 0.0011, 0.0012, 0.0014, 0.0016, 0.0017, 0.0019, 0.0021,
       0.0023, 0.0029, 0.0031, 0.0034]), 'D_scores': array([106686.956 ,   5358.3341,   3934.8801,   2661.6364,   1602.5494,
         1087.0498,    944.3637,    708.5547,    555.1715,    462.627 ,
          418.7088,    363.5701,    301.3741,    282.1234,    263.009 ,
          231.683 ,    210.2853,    171.2556,    158.2333,    143.4744])}",same_mean_diff_covariance,3
MY-small_mu,20,polynomial,"{'degree': 2, 'gamma': 0.001517371612859597, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.001517371612859597)",0.7384615384615385,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0004, 0.001 , 0.0021, 0.0025, 0.0028, 0.0041, 0.0048, 0.0059,
       0.0068, 0.0079, 0.0089, 0.0095, 0.0117, 0.012 , 0.0128, 0.0135,
       0.0161, 0.0194, 0.0199, 0.0222]), 'lambdas': array([0.0004, 0.001 , 0.0021, 0.0025, 0.0028, 0.0041, 0.0048, 0.0059,
       0.0068, 0.0079, 0.0089, 0.0095, 0.0117, 0.012 , 0.0128, 0.0135,
       0.0161, 0.0194, 0.0199, 0.0222]), 'D_scores': array([1387.9723,  499.1727,  229.917 ,  199.6672,  172.4294,  120.0601,
        100.5123,   81.6403,   71.0243,   60.2155,   53.3959,   49.6896,
         39.9683,   38.8207,   36.4245,   34.3168,   28.5721,   23.304 ,
         22.6209,   20.1631])}",same_mean_diff_covariance,3
MY-small_mu,20,sigmoid,"{'gamma': 0.001517371612859597, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.001517371612859597)",0.8615384615384616,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.    ,       0.    ,       0.    ,       0.    ,
             0.002 ,       0.0067,       0.011 ,       0.015 ,
             0.0164,       0.0189,       0.0251,       0.0291,
             0.0344,       0.0486, 6594847.1676, 6271854.1219,
       5432551.2629,       0.0543, 3962567.1917, 3609559.6797]), 'lambdas': array([      0.    ,       0.    ,       0.    ,       0.    ,
             0.002 ,       0.0067,       0.011 ,       0.015 ,
             0.0164,       0.0189,       0.0251,       0.0291,
             0.0344,       0.0486, 6594847.1676, 6271854.1219,
       5432551.2629,       0.0543, 3962567.1917, 3609559.6797]), 'D_scores': array([2.9428e+09, 1.4904e+09, 6.5640e+08, 3.6235e+08, 2.4827e+02,
       7.1788e+01, 4.2855e+01, 3.0676e+01, 2.7917e+01, 2.4021e+01,
       1.7554e+01, 1.4889e+01, 1.2359e+01, 8.2851e+00, 7.3509e+00,
       7.3258e+00, 7.2540e+00, 7.2532e+00, 7.0962e+00, 7.0496e+00])}",same_mean_diff_covariance,3
MY-small_mu,24,linear,{},linear,0.6461538461538462,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.    ,       0.0002,       0.0029,       0.0047,
             0.0052,       0.0063,       0.0072,       0.0103,
             0.0129,       0.0147,       0.0181,       0.0198,
             0.0227,       0.026 ,       0.0325,       0.034 ,
             0.0374,       0.0411,       0.0478,       0.0499,
       7126456.2354, 6251708.4269, 5662350.474 , 4635645.0619]), 'lambdas': array([      0.    ,       0.0002,       0.0029,       0.0047,
             0.0052,       0.0063,       0.0072,       0.0103,
             0.0129,       0.0147,       0.0181,       0.0198,
             0.0227,       0.026 ,       0.0325,       0.034 ,
             0.0374,       0.0411,       0.0478,       0.0499,
       7126456.2354, 6251708.4269, 5662350.474 , 4635645.0619]), 'D_scores': array([2.2805e+10, 2.7394e+03, 1.7140e+02, 1.0232e+02, 9.3780e+01,
       7.6804e+01, 6.6096e+01, 4.5836e+01, 3.5941e+01, 3.1309e+01,
       2.5124e+01, 2.2765e+01, 1.9602e+01, 1.6890e+01, 1.3156e+01,
       1.2521e+01, 1.1235e+01, 1.0062e+01, 8.4414e+00, 8.0294e+00,
       7.3897e+00, 7.3242e+00, 7.2747e+00, 7.1747e+00])}",same_mean_diff_covariance,3
MY-small_mu,24,rbf,{'gamma': 0.001517371612859597},rbf(gamma=0.001517371612859597),0.7307692307692307,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0003, 0.0004, 0.0004, 0.0006,
       0.0008, 0.0009, 0.0011, 0.0014, 0.0017, 0.0019, 0.0022, 0.0027,
       0.0028, 0.003 , 0.0032, 0.0034, 0.0039, 0.0043, 0.0046, 0.0051]), 'lambdas': array([0.    , 0.0001, 0.0001, 0.0002, 0.0003, 0.0004, 0.0004, 0.0006,
       0.0008, 0.0009, 0.0011, 0.0014, 0.0017, 0.0019, 0.0022, 0.0027,
       0.0028, 0.003 , 0.0032, 0.0034, 0.0039, 0.0043, 0.0046, 0.0051]), 'D_scores': array([12606.3801,  6632.5852,  3633.0043,  2270.2478,  1650.9554,
        1155.9142,  1135.0541,   811.5276,   633.4102,   525.8455,
         467.6024,   342.822 ,   286.0571,   256.0119,   227.8623,
         184.9766,   175.6141,   161.2567,   151.9116,   142.3555,
         125.9031,   112.8783,   106.4816,    94.058 ])}",same_mean_diff_covariance,3
MY-small_mu,24,laplacian,{'gamma': 0.001517371612859597},laplacian(gamma=0.001517371612859597),0.6692307692307692,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.0001, 0.0002, 0.0002, 0.0004, 0.0006, 0.0006,
       0.0007, 0.0008, 0.001 , 0.0011, 0.0012, 0.0013, 0.0017, 0.0019,
       0.0022, 0.0026, 0.0028, 0.0031, 0.0035, 0.0039, 0.0045, 0.0047]), 'lambdas': array([0.    , 0.    , 0.0001, 0.0002, 0.0002, 0.0004, 0.0006, 0.0006,
       0.0007, 0.0008, 0.001 , 0.0011, 0.0012, 0.0013, 0.0017, 0.0019,
       0.0022, 0.0026, 0.0028, 0.0031, 0.0035, 0.0039, 0.0045, 0.0047]), 'D_scores': array([41173.2361, 24069.0882,  5046.3429,  3009.8599,  2261.6796,
        1308.2094,   889.5625,   765.3398,   669.2348,   618.3151,
         513.3381,   459.1971,   404.605 ,   380.8725,   298.8422,
         266.4343,   221.1264,   189.0921,   174.6547,   157.5348,
         141.1662,   126.5904,   108.326 ,   104.1095])}",same_mean_diff_covariance,3
MY-small_mu,24,polynomial,"{'degree': 2, 'gamma': 0.001517371612859597, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.001517371612859597)",0.676923076923077,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0002, 0.0003, 0.0006, 0.0021, 0.0028, 0.0031, 0.0037, 0.005 ,
       0.0068, 0.0072, 0.0082, 0.0091, 0.0101, 0.013 , 0.0141, 0.0164,
       0.0164, 0.0172, 0.019 , 0.0202, 0.0232, 0.026 , 0.0297, 0.0312]), 'lambdas': array([0.0002, 0.0003, 0.0006, 0.0021, 0.0028, 0.0031, 0.0037, 0.005 ,
       0.0068, 0.0072, 0.0082, 0.0091, 0.0101, 0.013 , 0.0141, 0.0164,
       0.0164, 0.0172, 0.019 , 0.0202, 0.0232, 0.026 , 0.0297, 0.0312]), 'D_scores': array([2597.2357, 1504.9885,  831.0094,  233.6391,  172.673 ,  159.4649,
        130.0755,   96.1653,   70.5714,   66.7971,   58.188 ,   51.8445,
         46.5353,   35.9034,   32.7342,   27.9783,   27.8521,   26.5939,
         23.83  ,   22.3572,   19.1889,   16.8971,   14.5849,   13.7848])}",same_mean_diff_covariance,3
MY-small_mu,24,sigmoid,"{'gamma': 0.001517371612859597, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.001517371612859597)",0.7,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([      0.    ,       0.    ,       0.0017,       0.0023,
             0.0058,       0.0096,       0.0108,       0.0172,
             0.0227,       0.0277,       0.0307,       0.0345,
             0.0446,       0.05  , 6561692.9349, 5900838.9545,
       5403855.8769, 4632435.4159,       0.0549, 3772844.8622,
       3344545.1209, 3123051.5992, 2812589.2422, 2654423.0304]), 'lambdas': array([      0.    ,       0.    ,       0.0017,       0.0023,
             0.0058,       0.0096,       0.0108,       0.0172,
             0.0227,       0.0277,       0.0307,       0.0345,
             0.0446,       0.05  , 6561692.9349, 5900838.9545,
       5403855.8769, 4632435.4159,       0.0549, 3772844.8622,
       3344545.1209, 3123051.5992, 2812589.2422, 2654423.0304]), 'D_scores': array([1.4946e+09, 7.9427e+08, 2.8564e+02, 2.1550e+02, 8.3467e+01,
       4.9231e+01, 4.3705e+01, 2.6599e+01, 1.9623e+01, 1.5784e+01,
       1.4031e+01, 1.2313e+01, 9.1682e+00, 8.0100e+00, 7.3485e+00,
       7.2953e+00, 7.2513e+00, 7.1743e+00, 7.1645e+00, 7.0719e+00,
       7.0114e+00, 6.9772e+00, 6.9249e+00, 6.8960e+00])}",same_mean_diff_covariance,3
MY-small_mu,28,linear,{},linear,0.6384615384615384,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.001 ,       0.0022,       0.0028,
             0.0059,       0.0063,       0.0083,       0.0091,
             0.014 ,       0.0169,       0.0199,       0.0206,
             0.0226,       0.0299,       0.0314,       0.0367,
             0.0434,       0.0496, 8178650.9136,       0.0533,
       7053705.8044, 6799122.9403, 5796484.6165, 5129926.2311]), 'lambdas': array([      0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.001 ,       0.0022,       0.0028,
             0.0059,       0.0063,       0.0083,       0.0091,
             0.014 ,       0.0169,       0.0199,       0.0206,
             0.0226,       0.0299,       0.0314,       0.0367,
             0.0434,       0.0496, 8178650.9136,       0.0533,
       7053705.8044, 6799122.9403, 5796484.6165, 5129926.2311]), 'D_scores': array([4.6421e+09, 7.9474e+08, 7.5417e+08, 5.1285e+08, 4.6250e+08,
       4.9058e+02, 2.2084e+02, 1.7259e+02, 8.1463e+01, 7.5894e+01,
       5.7146e+01, 5.2175e+01, 3.3169e+01, 2.7021e+01, 2.2681e+01,
       2.1861e+01, 1.9712e+01, 1.4449e+01, 1.3684e+01, 1.1478e+01,
       9.4666e+00, 8.0733e+00, 7.4585e+00, 7.4176e+00, 7.3845e+00,
       7.3662e+00, 7.2864e+00, 7.2254e+00])}",same_mean_diff_covariance,3
MY-small_mu,28,rbf,{'gamma': 0.001517371612859597},rbf(gamma=0.001517371612859597),0.6923076923076923,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.    , 0.0001, 0.0002, 0.0002, 0.0003, 0.0005,
       0.0006, 0.0008, 0.001 , 0.0013, 0.0015, 0.0016, 0.0019, 0.0021,
       0.0025, 0.0028, 0.0033, 0.004 , 0.0043, 0.0051, 0.0055, 0.0058,
       0.0065, 0.0068, 0.0073, 0.0083]), 'lambdas': array([0.    , 0.    , 0.    , 0.0001, 0.0002, 0.0002, 0.0003, 0.0005,
       0.0006, 0.0008, 0.001 , 0.0013, 0.0015, 0.0016, 0.0019, 0.0021,
       0.0025, 0.0028, 0.0033, 0.004 , 0.0043, 0.0051, 0.0055, 0.0058,
       0.0065, 0.0068, 0.0073, 0.0083]), 'D_scores': array([49177.0121, 16045.51  , 13544.272 ,  3535.3112,  2217.1232,
        2051.1695,  1435.4739,  1011.1806,   790.2515,   597.3845,
         489.031 ,   393.0682,   322.9297,   299.6549,   266.5844,
         237.633 ,   198.2165,   177.9466,   147.4368,   122.2917,
         111.738 ,    93.9811,    88.3024,    82.9247,    74.0724,
          70.5082,    65.4027,    57.1517])}",same_mean_diff_covariance,3
