index,regime,variant,r,mean,std,n_repeats
0,weak500,KFDA-1D,1,0.5800666666666666,0.08636117955038204,3
1,weak500,MY-large_mu,1,0.614,0.10654595252753621,3
2,weak500,MY-large_mu,2,0.6792000000000001,0.0019078784028339023,3
3,weak500,MY-large_mu,3,0.5651333333333334,0.09191438044905342,3
4,weak500,MY-large_mu,4,0.611,0.09131659213965442,3
5,weak500,MY-small_mu,1,0.5166000000000001,0.012443472184241786,3
6,weak500,MY-small_mu,2,0.5169333333333334,0.016196707484341738,3
7,weak500,MY-small_mu,3,0.5036666666666666,0.0054307764945109764,3
8,weak500,MY-small_mu,4,0.5243333333333333,0.01836336933499222,3
