variant,r,stage1_kernel,stage1_params,stage1_label,val_acc,best_svm_kernel,best_svm_params,diag,regime,repeat
MY-small_mu,3,linear,{},linear,0.5666666666666667,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0017, 0.0025, 0.0075]), 'lambdas': array([0.0017, 0.0025, 0.0075]), 'D_scores': array([291.9117, 200.1217,  63.9215])}",weak500,2
MY-small_mu,3,rbf,{'gamma': 0.0016314126892635484},rbf(gamma=0.0016314126892635484),0.5333333333333333,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0002]), 'lambdas': array([0.    , 0.0001, 0.0002]), 'D_scores': array([55326.2326,  9007.3935,  3052.0637])}",weak500,2
MY-small_mu,3,laplacian,{'gamma': 0.0016314126892635484},laplacian(gamma=0.0016314126892635484),0.5242424242424243,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.    , 0.0001, 0.0002]), 'lambdas': array([0.    , 0.0001, 0.0002]), 'D_scores': array([45925.7494,  5372.6515,  2345.9056])}",weak500,2
MY-small_mu,3,polynomial,"{'degree': 2, 'gamma': 0.0016314126892635484, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0016314126892635484)",0.5545454545454546,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0006, 0.0011, 0.0014]), 'lambdas': array([0.0006, 0.0011, 0.0014]), 'D_scores': array([872.8056, 439.4254, 361.7846])}",weak500,2
MY-small_mu,3,sigmoid,"{'gamma': 0.0016314126892635484, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0016314126892635484)",0.5060606060606061,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0068, 0.0093, 0.0122]), 'lambdas': array([0.0068, 0.0093, 0.0122]), 'D_scores': array([70.4218, 50.7813, 38.2849])}",weak500,2
MY-small_mu,4,linear,{},linear,0.4909090909090909,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0006, 0.0048, 0.0077, 0.011 ]), 'lambdas': array([0.0006, 0.0048, 0.0077, 0.011 ]), 'D_scores': array([829.3245, 100.3128,  62.0677,  42.8585])}",weak500,2
MY-small_mu,4,rbf,{'gamma': 0.0016314126892635484},rbf(gamma=0.0016314126892635484),0.5151515151515151,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.0001, 0.0001, 0.0002]), 'lambdas': array([0.    , 0.0001, 0.0001, 0.0002]), 'D_scores': array([12188.1023,  5893.1155,  5404.496 ,  2212.6759])}",weak500,2
MY-small_mu,4,laplacian,{'gamma': 0.0016314126892635484},laplacian(gamma=0.0016314126892635484),0.5151515151515151,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0001, 0.0002, 0.0002, 0.0003]), 'lambdas': array([0.0001, 0.0002, 0.0002, 0.0003]), 'D_scores': array([5469.5796, 2965.2917, 2585.1095, 1568.7339])}",weak500,2
MY-small_mu,4,polynomial,"{'degree': 2, 'gamma': 0.0016314126892635484, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0016314126892635484)",0.5303030303030303,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.0001, 0.0008, 0.0016, 0.0032]), 'lambdas': array([0.0001, 0.0008, 0.0016, 0.0032]), 'D_scores': array([3517.4015,  634.9797,  303.5504,  154.8024])}",weak500,2
MY-small_mu,4,sigmoid,"{'gamma': 0.0016314126892635484, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0016314126892635484)",0.5212121212121212,poly,"{'C': 1.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0009, 0.0086, 0.0118, 0.0133]), 'lambdas': array([0.0009, 0.0086, 0.0118, 0.0133]), 'D_scores': array([525.2899,  55.3365,  39.6622,  35.0033])}",weak500,2
KFDA-1D,1,linear,{},linear,0.5303030303030303,rbf,"{'C': 0.5, 'gamma': 0.5}","{'top_lambda': 739.9241104999918, 'd_norm': 160.86572971475724}",weak500,3
KFDA-1D,1,rbf,{'gamma': 0.0016219320270887396},rbf(gamma=0.0016219320270887396),0.5151515151515151,rbf,"{'C': 0.5, 'gamma': 0.5}","{'top_lambda': 50004.24406396785, 'd_norm': 0.19989898023945749}",weak500,3
KFDA-1D,1,laplacian,{'gamma': 0.0016219320270887396},laplacian(gamma=0.0016219320270887396),0.4636363636363636,linear,{'C': 0.5},"{'top_lambda': 48279.04223624484, 'd_norm': 0.14620232824594848}",weak500,3
KFDA-1D,1,polynomial,"{'degree': 2, 'gamma': 0.0016219320270887396, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0016219320270887396)",0.5,linear,{'C': 1.0},"{'top_lambda': 39567.80620300493, 'd_norm': 0.7390611739612999}",weak500,3
KFDA-1D,1,sigmoid,"{'gamma': 0.0016219320270887396, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0016219320270887396)",0.5424242424242425,rbf,"{'C': 0.5, 'gamma': 0.5}","{'top_lambda': 420.26434244397825, 'd_norm': 0.21185274192555956}",weak500,3
MY-large_mu,1,linear,{},linear,0.509090909090909,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0022]), 'lambdas': array([0.0022]), 'gvals': array([224.3991])}",weak500,3
MY-large_mu,1,rbf,{'gamma': 0.0016219320270887396},rbf(gamma=0.0016219320270887396),0.5272727272727272,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.]), 'lambdas': array([0.]), 'gvals': array([15120.4856])}",weak500,3
MY-large_mu,1,laplacian,{'gamma': 0.0016219320270887396},laplacian(gamma=0.0016219320270887396),0.5333333333333333,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.0001]), 'lambdas': array([0.0001]), 'gvals': array([5493.5116])}",weak500,3
MY-large_mu,1,polynomial,"{'degree': 2, 'gamma': 0.0016219320270887396, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0016219320270887396)",0.5484848484848485,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0004]), 'lambdas': array([0.0004]), 'gvals': array([1375.9004])}",weak500,3
MY-large_mu,1,sigmoid,"{'gamma': 0.0016219320270887396, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0016219320270887396)",0.509090909090909,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0008]), 'lambdas': array([0.0008]), 'gvals': array([624.033])}",weak500,3
MY-large_mu,2,linear,{},linear,0.6727272727272727,linear,{'C': 0.5},"{'thetas': array([0.0008, 0.0015]), 'lambdas': array([0.0008, 0.0015]), 'gvals': array([604.9089, 339.222 ])}",weak500,3
MY-large_mu,2,rbf,{'gamma': 0.0016219320270887396},rbf(gamma=0.0016219320270887396),0.5121212121212121,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0001, 0.0001]), 'lambdas': array([0.0001, 0.0001]), 'gvals': array([8695.1757, 5190.3173])}",weak500,3
MY-large_mu,2,laplacian,{'gamma': 0.0016219320270887396},laplacian(gamma=0.0016219320270887396),0.5151515151515151,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.    , 0.0001]), 'lambdas': array([0.    , 0.0001]), 'gvals': array([102154.7303,   5845.7429])}",weak500,3
MY-large_mu,2,polynomial,"{'degree': 2, 'gamma': 0.0016219320270887396, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0016219320270887396)",0.4909090909090909,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0005, 0.0009]), 'lambdas': array([0.0005, 0.0009]), 'gvals': array([1092.1929,  565.2739])}",weak500,3
MY-large_mu,2,sigmoid,"{'gamma': 0.0016219320270887396, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0016219320270887396)",0.6545454545454545,linear,{'C': 2.0},"{'thetas': array([0.0008, 0.0029]), 'lambdas': array([0.0008, 0.0029]), 'gvals': array([643.5005, 167.9192])}",weak500,3
MY-large_mu,3,linear,{},linear,0.48484848484848486,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0009, 0.0032, 0.0042]), 'lambdas': array([0.0009, 0.0032, 0.0042]), 'gvals': array([548.9495, 152.7721, 115.721 ])}",weak500,3
MY-large_mu,3,rbf,{'gamma': 0.0016219320270887396},rbf(gamma=0.0016219320270887396),0.5242424242424243,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.    , 0.    , 0.0002]), 'lambdas': array([0.    , 0.    , 0.0002]), 'gvals': array([17016.9098, 10336.782 ,  2457.6151])}",weak500,3
