pair,class0,class1,rep,m,r,stage1_kernel,family,class0_bags,class1_bags,stable_r_limit,coordinate_rank,available_directions,D_mu,D_covariance,heuristic_family,evaluation_protocol,status,status_detail,acc,probe_C
automobile vs truck,automobile,truck,1,4,6,sigmoid,small_mu,75,75,74,115,24,10494.03305029286,27025.233137884563,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7425,10.0
automobile vs truck,automobile,truck,1,4,8,sigmoid,small_mu,75,75,74,115,24,10494.03305029286,27025.233137884563,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7375,0.1
automobile vs truck,automobile,truck,1,4,10,sigmoid,small_mu,75,75,74,115,24,10494.03305029286,27025.233137884563,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7425,1.0
automobile vs truck,automobile,truck,1,4,16,sigmoid,small_mu,75,75,74,115,24,10494.03305029286,27025.233137884563,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.755,10.0
automobile vs truck,automobile,truck,1,4,24,sigmoid,small_mu,75,75,74,115,24,10494.03305029286,27025.233137884563,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7425,0.1
automobile vs truck,automobile,truck,1,8,1,linear,large_mu,37,37,37,73,24,17019514.07575794,23338151.870217253,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8725,0.1
automobile vs truck,automobile,truck,1,8,2,linear,large_mu,37,37,37,73,24,17019514.07575794,23338151.870217253,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8625,0.1
automobile vs truck,automobile,truck,1,8,4,linear,large_mu,37,37,37,73,24,17019514.07575794,23338151.870217253,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8625,0.1
automobile vs truck,automobile,truck,1,8,6,linear,large_mu,37,37,37,73,24,17019514.07575794,23338151.870217253,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8775,10.0
automobile vs truck,automobile,truck,1,8,8,linear,large_mu,37,37,37,73,24,17019514.07575794,23338151.870217253,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8825,1.0
automobile vs truck,automobile,truck,1,8,10,linear,large_mu,37,37,37,73,24,17019514.07575794,23338151.870217253,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8925,10.0
automobile vs truck,automobile,truck,1,8,16,linear,large_mu,37,37,37,73,24,17019514.07575794,23338151.870217253,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.875,10.0
automobile vs truck,automobile,truck,1,8,24,linear,large_mu,37,37,37,73,24,17019514.07575794,23338151.870217253,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8875,0.1
automobile vs truck,automobile,truck,1,8,1,linear,small_mu,37,37,36,73,24,17019514.07575794,23338151.870217253,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.875,0.1
automobile vs truck,automobile,truck,1,8,2,linear,small_mu,37,37,36,73,24,17019514.07575794,23338151.870217253,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.87,10.0
automobile vs truck,automobile,truck,1,8,4,linear,small_mu,37,37,36,73,24,17019514.07575794,23338151.870217253,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.87,0.1
automobile vs truck,automobile,truck,1,8,6,linear,small_mu,37,37,36,73,24,17019514.07575794,23338151.870217253,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.875,1.0
automobile vs truck,automobile,truck,1,8,8,linear,small_mu,37,37,36,73,24,17019514.07575794,23338151.870217253,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.86,0.1
automobile vs truck,automobile,truck,1,8,10,linear,small_mu,37,37,36,73,24,17019514.07575794,23338151.870217253,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.87,1.0
automobile vs truck,automobile,truck,1,8,16,linear,small_mu,37,37,36,73,24,17019514.07575794,23338151.870217253,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8575,1.0
automobile vs truck,automobile,truck,1,8,24,linear,small_mu,37,37,36,73,24,17019514.07575794,23338151.870217253,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8675,10.0
automobile vs truck,automobile,truck,1,8,1,rbf,large_mu,37,37,37,73,24,16316.30335809281,49721.909706679704,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,0.1
automobile vs truck,automobile,truck,1,8,2,rbf,large_mu,37,37,37,73,24,16316.30335809281,49721.909706679704,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,1.0
automobile vs truck,automobile,truck,1,8,4,rbf,large_mu,37,37,37,73,24,16316.30335809281,49721.909706679704,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,1.0
automobile vs truck,automobile,truck,1,8,6,rbf,large_mu,37,37,37,73,24,16316.30335809281,49721.909706679704,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,1.0
automobile vs truck,automobile,truck,1,8,8,rbf,large_mu,37,37,37,73,24,16316.30335809281,49721.909706679704,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
automobile vs truck,automobile,truck,1,8,10,rbf,large_mu,37,37,37,73,24,16316.30335809281,49721.909706679704,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,0.1
automobile vs truck,automobile,truck,1,8,16,rbf,large_mu,37,37,37,73,24,16316.30335809281,49721.909706679704,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
automobile vs truck,automobile,truck,1,8,24,rbf,large_mu,37,37,37,73,24,16316.30335809281,49721.909706679704,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,0.1
automobile vs truck,automobile,truck,1,8,1,rbf,small_mu,37,37,36,73,24,16316.30335809281,49721.909706679704,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,0.1
automobile vs truck,automobile,truck,1,8,2,rbf,small_mu,37,37,36,73,24,16316.30335809281,49721.909706679704,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,0.1
automobile vs truck,automobile,truck,1,8,4,rbf,small_mu,37,37,36,73,24,16316.30335809281,49721.909706679704,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,1.0
automobile vs truck,automobile,truck,1,8,6,rbf,small_mu,37,37,36,73,24,16316.30335809281,49721.909706679704,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,1.0
automobile vs truck,automobile,truck,1,8,8,rbf,small_mu,37,37,36,73,24,16316.30335809281,49721.909706679704,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8925,1.0
automobile vs truck,automobile,truck,1,8,10,rbf,small_mu,37,37,36,73,24,16316.30335809281,49721.909706679704,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
automobile vs truck,automobile,truck,1,8,16,rbf,small_mu,37,37,36,73,24,16316.30335809281,49721.909706679704,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,1.0
automobile vs truck,automobile,truck,1,8,24,rbf,small_mu,37,37,36,73,24,16316.30335809281,49721.909706679704,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,1.0
automobile vs truck,automobile,truck,1,8,1,laplacian,large_mu,37,37,37,73,24,11743.002639307004,38479.048767550514,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9125,1.0
automobile vs truck,automobile,truck,1,8,2,laplacian,large_mu,37,37,37,73,24,11743.002639307004,38479.048767550514,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9075,0.1
automobile vs truck,automobile,truck,1,8,4,laplacian,large_mu,37,37,37,73,24,11743.002639307004,38479.048767550514,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9125,0.1
automobile vs truck,automobile,truck,1,8,6,laplacian,large_mu,37,37,37,73,24,11743.002639307004,38479.048767550514,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,0.1
automobile vs truck,automobile,truck,1,8,8,laplacian,large_mu,37,37,37,73,24,11743.002639307004,38479.048767550514,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8925,1.0
automobile vs truck,automobile,truck,1,8,10,laplacian,large_mu,37,37,37,73,24,11743.002639307004,38479.048767550514,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,0.1
automobile vs truck,automobile,truck,1,8,16,laplacian,large_mu,37,37,37,73,24,11743.002639307004,38479.048767550514,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,0.1
automobile vs truck,automobile,truck,1,8,24,laplacian,large_mu,37,37,37,73,24,11743.002639307004,38479.048767550514,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,0.1
automobile vs truck,automobile,truck,1,8,1,laplacian,small_mu,37,37,36,73,24,11743.002639307004,38479.048767550514,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,0.1
automobile vs truck,automobile,truck,1,8,2,laplacian,small_mu,37,37,36,73,24,11743.002639307004,38479.048767550514,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,10.0
automobile vs truck,automobile,truck,1,8,4,laplacian,small_mu,37,37,36,73,24,11743.002639307004,38479.048767550514,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
automobile vs truck,automobile,truck,1,8,6,laplacian,small_mu,37,37,36,73,24,11743.002639307004,38479.048767550514,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
automobile vs truck,automobile,truck,1,8,8,laplacian,small_mu,37,37,36,73,24,11743.002639307004,38479.048767550514,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,0.1
automobile vs truck,automobile,truck,1,8,10,laplacian,small_mu,37,37,36,73,24,11743.002639307004,38479.048767550514,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
automobile vs truck,automobile,truck,1,8,16,laplacian,small_mu,37,37,36,73,24,11743.002639307004,38479.048767550514,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,1.0
automobile vs truck,automobile,truck,1,8,24,laplacian,small_mu,37,37,36,73,24,11743.002639307004,38479.048767550514,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,1.0
automobile vs truck,automobile,truck,1,8,1,polynomial,large_mu,37,37,37,73,24,84969.87722602542,160969.82751843374,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,0.1
automobile vs truck,automobile,truck,1,8,2,polynomial,large_mu,37,37,37,73,24,84969.87722602542,160969.82751843374,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,0.1
automobile vs truck,automobile,truck,1,8,4,polynomial,large_mu,37,37,37,73,24,84969.87722602542,160969.82751843374,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8875,1.0
automobile vs truck,automobile,truck,1,8,6,polynomial,large_mu,37,37,37,73,24,84969.87722602542,160969.82751843374,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.885,0.1
automobile vs truck,automobile,truck,1,8,8,polynomial,large_mu,37,37,37,73,24,84969.87722602542,160969.82751843374,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8825,1.0
automobile vs truck,automobile,truck,1,8,10,polynomial,large_mu,37,37,37,73,24,84969.87722602542,160969.82751843374,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8875,0.1
automobile vs truck,automobile,truck,1,8,16,polynomial,large_mu,37,37,37,73,24,84969.87722602542,160969.82751843374,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8825,0.1
automobile vs truck,automobile,truck,1,8,24,polynomial,large_mu,37,37,37,73,24,84969.87722602542,160969.82751843374,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.885,0.1
automobile vs truck,automobile,truck,1,8,1,polynomial,small_mu,37,37,36,73,24,84969.87722602542,160969.82751843374,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.88,10.0
automobile vs truck,automobile,truck,1,8,2,polynomial,small_mu,37,37,36,73,24,84969.87722602542,160969.82751843374,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8775,0.1
automobile vs truck,automobile,truck,1,8,4,polynomial,small_mu,37,37,36,73,24,84969.87722602542,160969.82751843374,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.88,1.0
automobile vs truck,automobile,truck,1,8,6,polynomial,small_mu,37,37,36,73,24,84969.87722602542,160969.82751843374,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.87,0.1
automobile vs truck,automobile,truck,1,8,8,polynomial,small_mu,37,37,36,73,24,84969.87722602542,160969.82751843374,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8725,10.0
automobile vs truck,automobile,truck,1,8,10,polynomial,small_mu,37,37,36,73,24,84969.87722602542,160969.82751843374,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.875,0.1
automobile vs truck,automobile,truck,1,8,16,polynomial,small_mu,37,37,36,73,24,84969.87722602542,160969.82751843374,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8725,1.0
automobile vs truck,automobile,truck,1,8,24,polynomial,small_mu,37,37,36,73,24,84969.87722602542,160969.82751843374,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8925,0.1
automobile vs truck,automobile,truck,1,8,1,sigmoid,large_mu,37,37,37,70,24,23988.84663202874,25353.53958568987,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.81,1.0
automobile vs truck,automobile,truck,1,8,2,sigmoid,large_mu,37,37,37,70,24,23988.84663202874,25353.53958568987,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,10.0
automobile vs truck,automobile,truck,1,8,4,sigmoid,large_mu,37,37,37,70,24,23988.84663202874,25353.53958568987,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8275,1.0
automobile vs truck,automobile,truck,1,8,6,sigmoid,large_mu,37,37,37,70,24,23988.84663202874,25353.53958568987,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.815,1.0
automobile vs truck,automobile,truck,1,8,8,sigmoid,large_mu,37,37,37,70,24,23988.84663202874,25353.53958568987,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8175,10.0
automobile vs truck,automobile,truck,1,8,10,sigmoid,large_mu,37,37,37,70,24,23988.84663202874,25353.53958568987,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,0.1
automobile vs truck,automobile,truck,1,8,16,sigmoid,large_mu,37,37,37,70,24,23988.84663202874,25353.53958568987,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.825,1.0
automobile vs truck,automobile,truck,1,8,24,sigmoid,large_mu,37,37,37,70,24,23988.84663202874,25353.53958568987,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8225,0.1
automobile vs truck,automobile,truck,1,8,1,sigmoid,small_mu,37,37,36,70,24,23988.84663202874,25353.53958568987,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.6125,1.0
automobile vs truck,automobile,truck,1,8,2,sigmoid,small_mu,37,37,36,70,24,23988.84663202874,25353.53958568987,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.6525,0.1
automobile vs truck,automobile,truck,1,8,4,sigmoid,small_mu,37,37,36,70,24,23988.84663202874,25353.53958568987,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.6775,0.1
automobile vs truck,automobile,truck,1,8,6,sigmoid,small_mu,37,37,36,70,24,23988.84663202874,25353.53958568987,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.6875,0.1
automobile vs truck,automobile,truck,1,8,8,sigmoid,small_mu,37,37,36,70,24,23988.84663202874,25353.53958568987,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7425,0.1
automobile vs truck,automobile,truck,1,8,10,sigmoid,small_mu,37,37,36,70,24,23988.84663202874,25353.53958568987,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.735,1.0
automobile vs truck,automobile,truck,1,8,16,sigmoid,small_mu,37,37,36,70,24,23988.84663202874,25353.53958568987,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7775,0.1
automobile vs truck,automobile,truck,1,8,24,sigmoid,small_mu,37,37,36,70,24,23988.84663202874,25353.53958568987,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.815,1.0
automobile vs truck,automobile,truck,1,16,1,linear,large_mu,18,18,18,35,19,23377219.259081986,12038075.91796419,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.885,0.1
automobile vs truck,automobile,truck,1,16,2,linear,large_mu,18,18,18,35,19,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8875,0.1
automobile vs truck,automobile,truck,1,16,4,linear,large_mu,18,18,18,35,19,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.89,0.1
automobile vs truck,automobile,truck,1,16,6,linear,large_mu,18,18,18,35,19,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.89,0.1
automobile vs truck,automobile,truck,1,16,8,linear,large_mu,18,18,18,35,19,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,0.1
automobile vs truck,automobile,truck,1,16,10,linear,large_mu,18,18,18,35,19,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.89,1.0
automobile vs truck,automobile,truck,1,16,16,linear,large_mu,18,18,18,35,19,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,1.0
automobile vs truck,automobile,truck,1,16,24,linear,large_mu,18,18,18,35,19,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=19",,
automobile vs truck,automobile,truck,1,16,1,linear,small_mu,18,18,17,35,18,23377219.259081986,12038075.91796419,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8925,1.0
automobile vs truck,automobile,truck,1,16,2,linear,small_mu,18,18,17,35,18,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8925,1.0
automobile vs truck,automobile,truck,1,16,4,linear,small_mu,18,18,17,35,18,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,1.0
automobile vs truck,automobile,truck,1,16,6,linear,small_mu,18,18,17,35,18,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
automobile vs truck,automobile,truck,1,16,8,linear,small_mu,18,18,17,35,18,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
automobile vs truck,automobile,truck,1,16,10,linear,small_mu,18,18,17,35,18,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8875,1.0
automobile vs truck,automobile,truck,1,16,16,linear,small_mu,18,18,17,35,18,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8925,1.0
automobile vs truck,automobile,truck,1,16,24,linear,small_mu,18,18,17,35,18,23377219.259081986,12038075.91796419,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=17, available directions=18",,
automobile vs truck,automobile,truck,1,16,1,rbf,large_mu,18,18,18,35,24,17713.60419774373,23974.19470175545,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,10.0
automobile vs truck,automobile,truck,1,16,2,rbf,large_mu,18,18,18,35,24,17713.60419774373,23974.19470175545,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8925,0.1
automobile vs truck,automobile,truck,1,16,4,rbf,large_mu,18,18,18,35,24,17713.60419774373,23974.19470175545,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,1.0
automobile vs truck,automobile,truck,1,16,6,rbf,large_mu,18,18,18,35,24,17713.60419774373,23974.19470175545,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,1.0
automobile vs truck,automobile,truck,1,16,8,rbf,large_mu,18,18,18,35,24,17713.60419774373,23974.19470175545,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,10.0
automobile vs truck,automobile,truck,1,16,10,rbf,large_mu,18,18,18,35,24,17713.60419774373,23974.19470175545,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,0.1
automobile vs truck,automobile,truck,1,16,16,rbf,large_mu,18,18,18,35,24,17713.60419774373,23974.19470175545,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8925,1.0
automobile vs truck,automobile,truck,1,16,24,rbf,large_mu,18,18,18,35,24,17713.60419774373,23974.19470175545,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=24",,
automobile vs truck,automobile,truck,1,16,1,rbf,small_mu,18,18,17,35,24,17713.60419774373,23974.19470175545,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,0.1
automobile vs truck,automobile,truck,1,16,2,rbf,small_mu,18,18,17,35,24,17713.60419774373,23974.19470175545,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,0.1
automobile vs truck,automobile,truck,1,16,4,rbf,small_mu,18,18,17,35,24,17713.60419774373,23974.19470175545,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.905,10.0
automobile vs truck,automobile,truck,1,16,6,rbf,small_mu,18,18,17,35,24,17713.60419774373,23974.19470175545,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,1.0
automobile vs truck,automobile,truck,1,16,8,rbf,small_mu,18,18,17,35,24,17713.60419774373,23974.19470175545,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,1.0
automobile vs truck,automobile,truck,1,16,10,rbf,small_mu,18,18,17,35,24,17713.60419774373,23974.19470175545,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,0.1
automobile vs truck,automobile,truck,1,16,16,rbf,small_mu,18,18,17,35,24,17713.60419774373,23974.19470175545,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8925,10.0
automobile vs truck,automobile,truck,1,16,24,rbf,small_mu,18,18,17,35,24,17713.60419774373,23974.19470175545,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=17, available directions=24",,
automobile vs truck,automobile,truck,1,16,1,laplacian,large_mu,18,18,18,35,24,12902.873717080223,18618.166694094056,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
automobile vs truck,automobile,truck,1,16,2,laplacian,large_mu,18,18,18,35,24,12902.873717080223,18618.166694094056,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
automobile vs truck,automobile,truck,1,16,4,laplacian,large_mu,18,18,18,35,24,12902.873717080223,18618.166694094056,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,0.1
automobile vs truck,automobile,truck,1,16,6,laplacian,large_mu,18,18,18,35,24,12902.873717080223,18618.166694094056,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
automobile vs truck,automobile,truck,1,16,8,laplacian,large_mu,18,18,18,35,24,12902.873717080223,18618.166694094056,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,10.0
automobile vs truck,automobile,truck,1,16,10,laplacian,large_mu,18,18,18,35,24,12902.873717080223,18618.166694094056,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,1.0
automobile vs truck,automobile,truck,1,16,16,laplacian,large_mu,18,18,18,35,24,12902.873717080223,18618.166694094056,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,0.1
automobile vs truck,automobile,truck,1,16,24,laplacian,large_mu,18,18,18,35,24,12902.873717080223,18618.166694094056,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=24",,
automobile vs truck,automobile,truck,1,16,1,laplacian,small_mu,18,18,17,35,24,12902.873717080223,18618.166694094056,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
automobile vs truck,automobile,truck,1,16,2,laplacian,small_mu,18,18,17,35,24,12902.873717080223,18618.166694094056,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,0.1
automobile vs truck,automobile,truck,1,16,4,laplacian,small_mu,18,18,17,35,24,12902.873717080223,18618.166694094056,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,0.1
automobile vs truck,automobile,truck,1,16,6,laplacian,small_mu,18,18,17,35,24,12902.873717080223,18618.166694094056,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,10.0
automobile vs truck,automobile,truck,1,16,8,laplacian,small_mu,18,18,17,35,24,12902.873717080223,18618.166694094056,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,1.0
automobile vs truck,automobile,truck,1,16,10,laplacian,small_mu,18,18,17,35,24,12902.873717080223,18618.166694094056,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,10.0
automobile vs truck,automobile,truck,1,16,16,laplacian,small_mu,18,18,17,35,24,12902.873717080223,18618.166694094056,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,0.1
automobile vs truck,automobile,truck,1,16,24,laplacian,small_mu,18,18,17,35,24,12902.873717080223,18618.166694094056,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=17, available directions=24",,
automobile vs truck,automobile,truck,1,16,1,polynomial,large_mu,18,18,18,35,24,103713.80771269643,78390.24870476179,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.89,0.1
automobile vs truck,automobile,truck,1,16,2,polynomial,large_mu,18,18,18,35,24,103713.80771269643,78390.24870476179,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8875,0.1
automobile vs truck,automobile,truck,1,16,4,polynomial,large_mu,18,18,18,35,24,103713.80771269643,78390.24870476179,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8875,1.0
automobile vs truck,automobile,truck,1,16,6,polynomial,large_mu,18,18,18,35,24,103713.80771269643,78390.24870476179,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,0.1
automobile vs truck,automobile,truck,1,16,8,polynomial,large_mu,18,18,18,35,24,103713.80771269643,78390.24870476179,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,1.0
automobile vs truck,automobile,truck,1,16,10,polynomial,large_mu,18,18,18,35,24,103713.80771269643,78390.24870476179,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,1.0
automobile vs truck,automobile,truck,1,16,16,polynomial,large_mu,18,18,18,35,24,103713.80771269643,78390.24870476179,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,0.1
