pair,class0,class1,m,r,me_large_acc,me_large_std,me_small_acc,me_small_std,original_large_acc,original_large_std,original_small_acc,original_small_std,kfda_acc,kfda_std,supcon_acc,supcon_std,original_best_acc,original_best_family,me_best_acc,me_best_family,me_minus_original,me_minus_kfda,me_minus_supcon,me_original_abs_gap,minimum_baseline_margin,me_retains_original_and_wins
automobile vs truck,automobile,truck,16,6,0.91,0.009013878188659988,0.9116666666666666,0.01010362971081847,0.9049999999999999,0.008660254037844393,0.6258333333333334,0.036429154990657325,0.8916666666666666,0.01010362971081847,0.895,0.0,0.9049999999999999,large_mu,0.9116666666666666,small_mu,0.00666666666666671,0.020000000000000018,0.016666666666666607,0.00666666666666671,0.016666666666666607,True
automobile vs truck,automobile,truck,16,8,0.9091666666666667,0.010103629710818459,0.9125,0.012500000000000025,0.9049999999999999,0.008660254037844393,0.6483333333333333,0.0376109469879892,0.8916666666666666,0.01010362971081847,0.8958333333333334,0.003818813079129855,0.9049999999999999,large_mu,0.9125,small_mu,0.007500000000000062,0.02083333333333337,0.016666666666666607,0.007500000000000062,0.016666666666666607,True
automobile vs truck,automobile,truck,16,10,0.9108333333333333,0.008779711460710635,0.91,0.013228756555322954,0.9066666666666666,0.0118145390656316,0.6666666666666666,0.026731691553909073,0.8916666666666666,0.01010362971081847,0.8941666666666667,0.008779711460710597,0.9066666666666666,large_mu,0.9108333333333333,large_mu,0.004166666666666652,0.019166666666666665,0.016666666666666607,0.004166666666666652,0.016666666666666607,True
automobile vs truck,automobile,truck,16,16,0.91,0.012499999999999997,0.9116666666666667,0.012583057392117913,0.9041666666666667,0.005204164998665346,0.6883333333333334,0.015069284433354304,0.8916666666666666,0.01010362971081847,0.8983333333333333,0.008779711460710594,0.9041666666666667,large_mu,0.9116666666666667,small_mu,0.007500000000000062,0.02000000000000013,0.01333333333333342,0.007500000000000062,0.01333333333333342,True
cat vs dog,cat,dog,4,1,0.8341666666666666,0.008779711460710663,0.8358333333333334,0.005773502691896279,0.8241666666666667,0.013768926368215289,0.5566666666666666,0.056697295643913494,0.7999999999999999,0.012990381056766552,0.8366666666666666,0.0038188130791298215,0.8241666666666667,large_mu,0.8358333333333334,small_mu,0.011666666666666714,0.035833333333333495,-0.0008333333333331305,0.011666666666666714,-0.0008333333333331305,False
cat vs dog,cat,dog,4,2,0.8375,0.011456439237389615,0.835,0.006614378277661461,0.8224999999999999,0.015206906325745529,0.5825,0.03381937314617171,0.7999999999999999,0.012990381056766552,0.8300000000000001,0.009013878188660016,0.8224999999999999,large_mu,0.8375,large_mu,0.015000000000000124,0.03750000000000009,0.007499999999999951,0.015000000000000124,0.007499999999999951,True
cat vs dog,cat,dog,4,4,0.8375,0.022220486043288957,0.8391666666666667,0.008779711460710663,0.8216666666666667,0.02240721609958121,0.5916666666666667,0.009464847243000453,0.7999999999999999,0.012990381056766552,0.8424999999999999,0.009013878188659959,0.8216666666666667,large_mu,0.8391666666666667,small_mu,0.01750000000000007,0.039166666666666794,-0.0033333333333331883,0.01750000000000007,-0.0033333333333331883,False
cat vs dog,cat,dog,4,6,0.8391666666666667,0.012332207155790637,0.8408333333333333,0.006291528696058996,0.8300000000000001,0.012990381056766575,0.61,0.026457513110645932,0.7999999999999999,0.012990381056766552,0.8391666666666667,0.005204164998665323,0.8300000000000001,large_mu,0.8408333333333333,small_mu,0.01083333333333325,0.04083333333333339,0.0016666666666665941,0.01083333333333325,0.0016666666666665941,True
cat vs dog,cat,dog,4,8,0.8433333333333333,0.007637626158259758,0.84,0.006614378277661472,0.8266666666666667,0.007216878364870297,0.63,0.015612494995995934,0.7999999999999999,0.012990381056766552,0.8424999999999999,0.0050000000000000044,0.8266666666666667,large_mu,0.8433333333333333,large_mu,0.016666666666666607,0.043333333333333335,0.0008333333333333526,0.016666666666666607,0.0008333333333333526,True
cat vs dog,cat,dog,4,10,0.8466666666666667,0.009464847243000516,0.8458333333333333,0.005204164998665346,0.8266666666666667,0.007637626158259719,0.63,0.023848480035423582,0.7999999999999999,0.012990381056766552,0.8391666666666667,0.0014433756729740177,0.8266666666666667,large_mu,0.8466666666666667,large_mu,0.020000000000000018,0.046666666666666745,0.007499999999999951,0.020000000000000018,0.007499999999999951,True
cat vs dog,cat,dog,4,16,0.85,0.011456439237389671,0.8441666666666666,0.003818813079129876,0.8266666666666667,0.003818813079129876,0.6683333333333333,0.03986957904635222,0.7999999999999999,0.012990381056766552,0.8391666666666667,0.005204164998665352,0.8266666666666667,large_mu,0.85,large_mu,0.023333333333333317,0.050000000000000044,0.01083333333333325,0.023333333333333317,0.01083333333333325,True
cat vs dog,cat,dog,4,24,0.8491666666666666,0.010103629710818454,0.8416666666666667,0.006291528696058993,0.8358333333333333,0.003818813079129846,0.6841666666666667,0.02155419526062929,0.7999999999999999,0.012990381056766552,0.8375,0.00250000000000003,0.8358333333333333,large_mu,0.8491666666666666,large_mu,0.013333333333333308,0.04916666666666669,0.011666666666666603,0.013333333333333308,0.011666666666666603,True
cat vs dog,cat,dog,8,1,0.8300000000000001,0.022500000000000034,0.8333333333333334,0.018763883748662866,0.8241666666666667,0.013768926368215289,0.5566666666666666,0.056697295643913494,0.7999999999999999,0.012990381056766552,0.8366666666666666,0.0038188130791298215,0.8241666666666667,large_mu,0.8333333333333334,small_mu,0.009166666666666656,0.03333333333333344,-0.0033333333333331883,0.009166666666666656,-0.0033333333333331883,False
cat vs dog,cat,dog,8,2,0.8283333333333333,0.02126225137028843,0.8358333333333334,0.020816659994661358,0.8224999999999999,0.015206906325745529,0.5825,0.03381937314617171,0.7999999999999999,0.012990381056766552,0.8300000000000001,0.009013878188660016,0.8224999999999999,large_mu,0.8358333333333334,small_mu,0.01333333333333353,0.035833333333333495,0.005833333333333357,0.01333333333333353,0.005833333333333357,True
cat vs dog,cat,dog,8,4,0.8358333333333333,0.015877132402714707,0.8366666666666668,0.02428133714055578,0.8216666666666667,0.02240721609958121,0.5916666666666667,0.009464847243000453,0.7999999999999999,0.012990381056766552,0.8424999999999999,0.009013878188659959,0.8216666666666667,large_mu,0.8366666666666668,small_mu,0.015000000000000124,0.03666666666666685,-0.005833333333333135,0.015000000000000124,-0.005833333333333135,False
cat vs dog,cat,dog,8,6,0.8366666666666666,0.021842237370135256,0.8341666666666666,0.02184223737013526,0.8300000000000001,0.012990381056766575,0.61,0.026457513110645932,0.7999999999999999,0.012990381056766552,0.8391666666666667,0.005204164998665323,0.8300000000000001,large_mu,0.8366666666666666,large_mu,0.0066666666666664876,0.036666666666666625,-0.0025000000000001688,0.0066666666666664876,-0.0025000000000001688,False
cat vs dog,cat,dog,8,8,0.8433333333333334,0.026964482812272393,0.8325,0.02291287847477922,0.8266666666666667,0.007216878364870297,0.63,0.015612494995995934,0.7999999999999999,0.012990381056766552,0.8424999999999999,0.0050000000000000044,0.8266666666666667,large_mu,0.8433333333333334,large_mu,0.01666666666666672,0.043333333333333446,0.0008333333333334636,0.01666666666666672,0.0008333333333334636,True
cat vs dog,cat,dog,8,10,0.8408333333333333,0.024537386440559084,0.8391666666666667,0.021262251370288476,0.8266666666666667,0.007637626158259719,0.63,0.023848480035423582,0.7999999999999999,0.012990381056766552,0.8391666666666667,0.0014433756729740177,0.8266666666666667,large_mu,0.8408333333333333,large_mu,0.01416666666666666,0.04083333333333339,0.0016666666666665941,0.01416666666666666,0.0016666666666665941,True
cat vs dog,cat,dog,8,16,0.8433333333333334,0.018427786989580003,0.8408333333333333,0.013768926368215268,0.8266666666666667,0.003818813079129876,0.6683333333333333,0.03986957904635222,0.7999999999999999,0.012990381056766552,0.8391666666666667,0.005204164998665352,0.8266666666666667,large_mu,0.8433333333333334,large_mu,0.01666666666666672,0.043333333333333446,0.004166666666666652,0.01666666666666672,0.004166666666666652,True
cat vs dog,cat,dog,8,24,0.8441666666666667,0.014433756729740664,0.8383333333333334,0.017017148213885135,0.8358333333333333,0.003818813079129846,0.6841666666666667,0.02155419526062929,0.7999999999999999,0.012990381056766552,0.8375,0.00250000000000003,0.8358333333333333,large_mu,0.8441666666666667,large_mu,0.008333333333333415,0.0441666666666668,0.00666666666666671,0.008333333333333415,0.00666666666666671,True
cat vs dog,cat,dog,16,1,0.8275,0.011456439237389565,0.8325,0.024622144504490243,0.8241666666666667,0.013768926368215289,0.5566666666666666,0.056697295643913494,0.7999999999999999,0.012990381056766552,0.8366666666666666,0.0038188130791298215,0.8241666666666667,large_mu,0.8325,small_mu,0.008333333333333304,0.032500000000000084,-0.004166666666666541,0.008333333333333304,-0.004166666666666541,False
cat vs dog,cat,dog,16,2,0.8291666666666666,0.01010362971081847,0.835,0.02410912690248244,0.8224999999999999,0.015206906325745529,0.5825,0.03381937314617171,0.7999999999999999,0.012990381056766552,0.8300000000000001,0.009013878188660016,0.8224999999999999,large_mu,0.835,small_mu,0.012500000000000067,0.03500000000000003,0.004999999999999893,0.012500000000000067,0.004999999999999893,True
cat vs dog,cat,dog,16,4,0.8375,0.026457513110645932,0.8408333333333333,0.01233220715579061,0.8216666666666667,0.02240721609958121,0.5916666666666667,0.009464847243000453,0.7999999999999999,0.012990381056766552,0.8424999999999999,0.009013878188659959,0.8216666666666667,large_mu,0.8408333333333333,small_mu,0.019166666666666665,0.04083333333333339,-0.0016666666666665941,0.019166666666666665,-0.0016666666666665941,False
cat vs dog,cat,dog,16,6,0.8366666666666666,0.02081665999466133,0.8424999999999999,0.018027756377319962,0.8300000000000001,0.012990381056766575,0.61,0.026457513110645932,0.7999999999999999,0.012990381056766552,0.8391666666666667,0.005204164998665323,0.8300000000000001,large_mu,0.8424999999999999,small_mu,0.012499999999999845,0.04249999999999998,0.0033333333333331883,0.012499999999999845,0.0033333333333331883,True
cat vs dog,cat,dog,16,8,0.8416666666666667,0.020052015692526626,0.8466666666666667,0.011273124382057275,0.8266666666666667,0.007216878364870297,0.63,0.015612494995995934,0.7999999999999999,0.012990381056766552,0.8424999999999999,0.0050000000000000044,0.8266666666666667,large_mu,0.8466666666666667,small_mu,0.020000000000000018,0.046666666666666745,0.004166666666666763,0.020000000000000018,0.004166666666666763,True
cat vs dog,cat,dog,16,10,0.8466666666666667,0.013768926368215242,0.85,0.015612494995996012,0.8266666666666667,0.007637626158259719,0.63,0.023848480035423582,0.7999999999999999,0.012990381056766552,0.8391666666666667,0.0014433756729740177,0.8266666666666667,large_mu,0.85,small_mu,0.023333333333333317,0.050000000000000044,0.01083333333333325,0.023333333333333317,0.01083333333333325,True
cat vs dog,cat,dog,16,16,0.8466666666666667,0.01376892636821528,0.8450000000000001,0.010897247358851723,0.8266666666666667,0.003818813079129876,0.6683333333333333,0.03986957904635222,0.7999999999999999,0.012990381056766552,0.8391666666666667,0.005204164998665352,0.8266666666666667,large_mu,0.8466666666666667,large_mu,0.020000000000000018,0.046666666666666745,0.007499999999999951,0.020000000000000018,0.007499999999999951,True
deer vs horse,deer,horse,4,1,0.8300000000000001,0.02384848003542365,0.8574999999999999,0.004330127018922181,0.8291666666666666,0.007637626158259752,0.5499999999999999,0.032787192621509975,0.7599999999999999,0.0024999999999999606,0.8633333333333333,0.01876388374866284,0.8291666666666666,large_mu,0.8574999999999999,small_mu,0.02833333333333332,0.09750000000000003,-0.005833333333333357,0.02833333333333332,-0.005833333333333357,False
deer vs horse,deer,horse,4,2,0.85,0.005000000000000032,0.8558333333333333,0.005204164998665346,0.8300000000000001,0.0066143782776614925,0.56,0.02499999999999994,0.7599999999999999,0.0024999999999999606,0.8558333333333333,0.019418633662885043,0.8300000000000001,large_mu,0.8558333333333333,small_mu,0.025833333333333264,0.09583333333333344,0.0,0.025833333333333264,0.0,False
deer vs horse,deer,horse,4,4,0.8533333333333334,0.011547005383792533,0.8574999999999999,0.009013878188660016,0.8333333333333334,0.0057735026918962545,0.5924999999999999,0.04272001872658764,0.7599999999999999,0.0024999999999999606,0.8633333333333333,0.010103629710818442,0.8333333333333334,large_mu,0.8574999999999999,small_mu,0.02416666666666656,0.09750000000000003,-0.005833333333333357,0.02416666666666656,-0.005833333333333357,False
deer vs horse,deer,horse,4,6,0.8624999999999999,0.002500000000000016,0.8566666666666668,0.0014433756729740977,0.8375,0.00661437827766153,0.6033333333333334,0.032532035493238576,0.7599999999999999,0.0024999999999999606,0.8666666666666667,0.011547005383792509,0.8375,large_mu,0.8624999999999999,large_mu,0.02499999999999991,0.10250000000000004,-0.004166666666666763,0.02499999999999991,-0.004166666666666763,False
deer vs horse,deer,horse,4,8,0.8616666666666667,0.014215601757693276,0.8558333333333333,0.00629152869605902,0.8325,0.0050000000000000044,0.6075,0.0330718913883074,0.7599999999999999,0.0024999999999999606,0.8649999999999999,0.010000000000000009,0.8325,large_mu,0.8616666666666667,large_mu,0.029166666666666674,0.1016666666666668,-0.0033333333333331883,0.029166666666666674,-0.0033333333333331883,False
deer vs horse,deer,horse,4,10,0.8625000000000002,0.0050000000000000044,0.8566666666666668,0.005204164998665346,0.8316666666666667,0.007637626158259777,0.62,0.036055512754639925,0.7599999999999999,0.0024999999999999606,0.8633333333333333,0.008779711460710635,0.8316666666666667,large_mu,0.8625000000000002,large_mu,0.03083333333333349,0.10250000000000026,-0.0008333333333331305,0.03083333333333349,-0.0008333333333331305,False
deer vs horse,deer,horse,4,16,0.8641666666666667,0.005204164998665323,0.8616666666666667,0.0014433756729740658,0.8316666666666667,0.007637626158259773,0.6608333333333333,0.012332207155790658,0.7599999999999999,0.0024999999999999606,0.8641666666666667,0.015069284433354299,0.8316666666666667,large_mu,0.8641666666666667,large_mu,0.032500000000000084,0.10416666666666685,0.0,0.032500000000000084,0.0,False
deer vs horse,deer,horse,4,24,0.86,0.00250000000000003,0.8633333333333333,0.003818813079129876,0.8383333333333334,0.006291528696058936,0.6766666666666667,0.007637626158259758,0.7599999999999999,0.0024999999999999606,0.8658333333333333,0.008779711460710594,0.8383333333333334,large_mu,0.8633333333333333,small_mu,0.02499999999999991,0.10333333333333339,-0.0025000000000000577,0.02499999999999991,-0.0025000000000000577,False
deer vs horse,deer,horse,8,1,0.8116666666666666,0.014215601757693297,0.8391666666666667,0.009464847243000497,0.8291666666666666,0.007637626158259752,0.5499999999999999,0.032787192621509975,0.7599999999999999,0.0024999999999999606,0.8633333333333333,0.01876388374866284,0.8291666666666666,large_mu,0.8391666666666667,small_mu,0.01000000000000012,0.07916666666666683,-0.02416666666666656,0.01000000000000012,-0.02416666666666656,False
deer vs horse,deer,horse,8,2,0.83,0.008660254037844426,0.8416666666666667,0.00629152869605902,0.8300000000000001,0.0066143782776614925,0.56,0.02499999999999994,0.7599999999999999,0.0024999999999999606,0.8558333333333333,0.019418633662885043,0.8300000000000001,large_mu,0.8416666666666667,small_mu,0.011666666666666603,0.08166666666666678,-0.01416666666666666,0.011666666666666603,-0.01416666666666666,False
deer vs horse,deer,horse,8,4,0.8391666666666667,0.01282900359861724,0.8433333333333334,0.005204164998665326,0.8333333333333334,0.0057735026918962545,0.5924999999999999,0.04272001872658764,0.7599999999999999,0.0024999999999999606,0.8633333333333333,0.010103629710818442,0.8333333333333334,large_mu,0.8433333333333334,small_mu,0.010000000000000009,0.08333333333333348,-0.019999999999999907,0.010000000000000009,-0.019999999999999907,False
deer vs horse,deer,horse,8,6,0.8408333333333333,0.010103629710818494,0.8450000000000001,0.011456439237389567,0.8375,0.00661437827766153,0.6033333333333334,0.032532035493238576,0.7599999999999999,0.0024999999999999606,0.8666666666666667,0.011547005383792509,0.8375,large_mu,0.8450000000000001,small_mu,0.007500000000000062,0.08500000000000019,-0.021666666666666612,0.007500000000000062,-0.021666666666666612,False
deer vs horse,deer,horse,8,8,0.8441666666666666,0.012332207155790658,0.8516666666666667,0.011273124382057301,0.8325,0.0050000000000000044,0.6075,0.0330718913883074,0.7599999999999999,0.0024999999999999606,0.8649999999999999,0.010000000000000009,0.8325,large_mu,0.8516666666666667,small_mu,0.019166666666666665,0.09166666666666679,-0.013333333333333197,0.019166666666666665,-0.013333333333333197,False
deer vs horse,deer,horse,8,10,0.8416666666666667,0.005204164998665346,0.8466666666666667,0.0057735026918962545,0.8316666666666667,0.007637626158259777,0.62,0.036055512754639925,0.7599999999999999,0.0024999999999999606,0.8633333333333333,0.008779711460710635,0.8316666666666667,large_mu,0.8466666666666667,small_mu,0.015000000000000013,0.08666666666666678,-0.016666666666666607,0.015000000000000013,-0.016666666666666607,False
deer vs horse,deer,horse,8,16,0.8516666666666667,0.01233220715579061,0.85,0.009013878188659988,0.8316666666666667,0.007637626158259773,0.6608333333333333,0.012332207155790658,0.7599999999999999,0.0024999999999999606,0.8641666666666667,0.015069284433354299,0.8316666666666667,large_mu,0.8516666666666667,large_mu,0.020000000000000018,0.09166666666666679,-0.012500000000000067,0.020000000000000018,-0.012500000000000067,False
deer vs horse,deer,horse,8,24,0.8525,0.009013878188659969,0.8508333333333334,0.007637626158259758,0.8383333333333334,0.006291528696058936,0.6766666666666667,0.007637626158259758,0.7599999999999999,0.0024999999999999606,0.8658333333333333,0.008779711460710594,0.8383333333333334,large_mu,0.8525,large_mu,0.01416666666666666,0.09250000000000014,-0.013333333333333308,0.01416666666666666,-0.013333333333333308,False
deer vs horse,deer,horse,16,1,0.7883333333333334,0.011273124382057275,0.8125,0.006614378277661451,0.8291666666666666,0.007637626158259752,0.5499999999999999,0.032787192621509975,0.7599999999999999,0.0024999999999999606,0.8633333333333333,0.01876388374866284,0.8291666666666666,large_mu,0.8125,small_mu,-0.016666666666666607,0.0525000000000001,-0.050833333333333286,0.016666666666666607,-0.050833333333333286,False
deer vs horse,deer,horse,16,2,0.8025000000000001,0.010897247358851687,0.815,0.008660254037844338,0.8300000000000001,0.0066143782776614925,0.56,0.02499999999999994,0.7599999999999999,0.0024999999999999606,0.8558333333333333,0.019418633662885043,0.8300000000000001,large_mu,0.815,small_mu,-0.015000000000000124,0.05500000000000005,-0.04083333333333339,0.015000000000000124,-0.04083333333333339,False
deer vs horse,deer,horse,16,4,0.8099999999999999,0.01520690632574554,0.8141666666666666,0.008779711460710582,0.8333333333333334,0.0057735026918962545,0.5924999999999999,0.04272001872658764,0.7599999999999999,0.0024999999999999606,0.8633333333333333,0.010103629710818442,0.8333333333333334,large_mu,0.8141666666666666,small_mu,-0.019166666666666776,0.054166666666666696,-0.04916666666666669,0.019166666666666776,-0.04916666666666669,False
deer vs horse,deer,horse,16,6,0.8141666666666666,0.010103629710818386,0.8216666666666667,0.0014433756729741137,0.8375,0.00661437827766153,0.6033333333333334,0.032532035493238576,0.7599999999999999,0.0024999999999999606,0.8666666666666667,0.011547005383792509,0.8375,large_mu,0.8216666666666667,small_mu,-0.015833333333333366,0.06166666666666676,-0.04500000000000004,0.015833333333333366,-0.04500000000000004,False
deer vs horse,deer,horse,16,8,0.8266666666666667,0.010103629710818459,0.8258333333333333,0.0038188130791298154,0.8325,0.0050000000000000044,0.6075,0.0330718913883074,0.7599999999999999,0.0024999999999999606,0.8649999999999999,0.010000000000000009,0.8325,large_mu,0.8266666666666667,large_mu,-0.005833333333333357,0.06666666666666676,-0.03833333333333322,0.005833333333333357,-0.03833333333333322,False
deer vs horse,deer,horse,16,10,0.8308333333333332,0.008036375634160802,0.8258333333333333,0.007216878364870297,0.8316666666666667,0.007637626158259777,0.62,0.036055512754639925,0.7599999999999999,0.0024999999999999606,0.8633333333333333,0.008779711460710635,0.8316666666666667,large_mu,0.8308333333333332,large_mu,-0.0008333333333334636,0.0708333333333333,-0.032500000000000084,0.0008333333333334636,-0.032500000000000084,False
deer vs horse,deer,horse,16,16,0.8358333333333334,0.0028867513459481715,0.8275,0.0043301270189222375,0.8316666666666667,0.007637626158259773,0.6608333333333333,0.012332207155790658,0.7599999999999999,0.0024999999999999606,0.8641666666666667,0.015069284433354299,0.8316666666666667,large_mu,0.8358333333333334,large_mu,0.004166666666666763,0.07583333333333353,-0.02833333333333332,0.004166666666666763,-0.02833333333333332,False
ship vs truck,ship,truck,4,1,0.9616666666666666,0.005204164998665346,0.9700000000000001,0.0050000000000000044,0.9658333333333333,0.005204164998665346,0.5616666666666666,0.013768926368215266,0.9575,0.010000000000000009,0.9716666666666667,0.0038188130791298215,0.9658333333333333,large_mu,0.9700000000000001,small_mu,0.004166666666666763,0.012500000000000067,-0.0016666666666665941,0.004166666666666763,-0.0016666666666665941,False
ship vs truck,ship,truck,4,2,0.965,0.005000000000000032,0.9716666666666667,0.0014433756729741298,0.965,0.0050000000000000044,0.5591666666666667,0.016266017746619257,0.9575,0.010000000000000009,0.9708333333333333,0.0014433756729740658,0.965,large_mu,0.9716666666666667,small_mu,0.00666666666666671,0.01416666666666666,0.0008333333333333526,0.00666666666666671,0.0008333333333333526,True
ship vs truck,ship,truck,4,4,0.965,0.005000000000000032,0.9716666666666667,0.0014433756729740818,0.9641666666666667,0.003818813079129937,0.6066666666666667,0.014648663192705833,0.9575,0.010000000000000009,0.9708333333333333,0.0038188130791298154,0.9641666666666667,large_mu,0.9716666666666667,small_mu,0.007499999999999951,0.01416666666666666,0.0008333333333333526,0.007499999999999951,0.0008333333333333526,True
ship vs truck,ship,truck,4,6,0.9683333333333334,0.003818813079129873,0.9716666666666667,0.003818813079129876,0.9666666666666667,0.0057735026918962545,0.615,0.0050000000000000044,0.9575,0.010000000000000009,0.9691666666666666,0.006291528696058894,0.9666666666666667,large_mu,0.9716666666666667,small_mu,0.0050000000000000044,0.01416666666666666,0.0025000000000000577,0.0050000000000000044,0.0025000000000000577,True
ship vs truck,ship,truck,4,8,0.9691666666666666,0.0052041649986652875,0.9708333333333333,0.0028867513459481715,0.9658333333333333,0.005204164998665346,0.6283333333333333,0.015069284433354174,0.9575,0.010000000000000009,0.9683333333333334,0.006291528696058879,0.9658333333333333,large_mu,0.9708333333333333,small_mu,0.0050000000000000044,0.013333333333333308,0.0024999999999999467,0.0050000000000000044,0.0024999999999999467,True
ship vs truck,ship,truck,4,10,0.9683333333333333,0.0028867513459480834,0.9716666666666667,0.0014433756729741298,0.9641666666666667,0.0057735026918962545,0.6375000000000001,0.03733296130767026,0.9575,0.010000000000000009,0.9708333333333333,0.007637626158259795,0.9641666666666667,large_mu,0.9716666666666667,small_mu,0.007499999999999951,0.01416666666666666,0.0008333333333333526,0.007499999999999951,0.0008333333333333526,True
ship vs truck,ship,truck,4,16,0.9708333333333333,0.0028867513459481233,0.9716666666666667,0.0014433756729741298,0.9658333333333333,0.0038188130791298397,0.6683333333333333,0.03573630273731931,0.9575,0.010000000000000009,0.9700000000000001,0.004330127018922213,0.9658333333333333,large_mu,0.9716666666666667,small_mu,0.005833333333333357,0.01416666666666666,0.0016666666666665941,0.005833333333333357,0.0016666666666665941,True
ship vs truck,ship,truck,4,24,0.9700000000000001,0.0,0.9674999999999999,0.0024999999999999745,0.9658333333333333,0.0057735026918962545,0.7183333333333334,0.07509715928937215,0.9575,0.010000000000000009,0.9708333333333333,0.0014433756729741137,0.9658333333333333,large_mu,0.9700000000000001,large_mu,0.004166666666666763,0.012500000000000067,-0.0008333333333332416,0.004166666666666763,-0.0008333333333332416,False
ship vs truck,ship,truck,8,1,0.9658333333333333,0.003818813079129846,0.9674999999999999,0.004330127018922213,0.9658333333333333,0.005204164998665346,0.5616666666666666,0.013768926368215266,0.9575,0.010000000000000009,0.9716666666666667,0.0038188130791298215,0.9658333333333333,large_mu,0.9674999999999999,small_mu,0.0016666666666665941,0.009999999999999898,-0.004166666666666763,0.0016666666666665941,-0.004166666666666763,False
ship vs truck,ship,truck,8,2,0.9666666666666667,0.0028867513459481155,0.9666666666666667,0.0014433756729740658,0.965,0.0050000000000000044,0.5591666666666667,0.016266017746619257,0.9575,0.010000000000000009,0.9708333333333333,0.0014433756729740658,0.965,large_mu,0.9666666666666667,large_mu,0.0016666666666667052,0.009166666666666656,-0.004166666666666652,0.0016666666666667052,-0.004166666666666652,False
ship vs truck,ship,truck,8,4,0.9683333333333333,0.0028867513459480834,0.9683333333333334,0.003818813079129855,0.9641666666666667,0.003818813079129937,0.6066666666666667,0.014648663192705833,0.9575,0.010000000000000009,0.9708333333333333,0.0038188130791298154,0.9641666666666667,large_mu,0.9683333333333334,small_mu,0.004166666666666652,0.010833333333333361,-0.0024999999999999467,0.004166666666666652,-0.0024999999999999467,False
ship vs truck,ship,truck,8,6,0.9716666666666667,0.003818813079129876,0.9658333333333333,0.003818813079129846,0.9666666666666667,0.0057735026918962545,0.615,0.0050000000000000044,0.9575,0.010000000000000009,0.9691666666666666,0.006291528696058894,0.9666666666666667,large_mu,0.9716666666666667,large_mu,0.0050000000000000044,0.01416666666666666,0.0025000000000000577,0.0050000000000000044,0.0025000000000000577,True
ship vs truck,ship,truck,8,8,0.9691666666666667,0.0028867513459481155,0.9691666666666666,0.006291528696058879,0.9658333333333333,0.005204164998665346,0.6283333333333333,0.015069284433354174,0.9575,0.010000000000000009,0.9683333333333334,0.006291528696058879,0.9658333333333333,large_mu,0.9691666666666667,large_mu,0.0033333333333334103,0.011666666666666714,0.0008333333333333526,0.0033333333333334103,0.0008333333333333526,True
ship vs truck,ship,truck,8,10,0.9658333333333333,0.003818813079129846,0.9683333333333333,0.0028867513459480834,0.9641666666666667,0.0057735026918962545,0.6375000000000001,0.03733296130767026,0.9575,0.010000000000000009,0.9708333333333333,0.007637626158259795,0.9641666666666667,large_mu,0.9683333333333333,small_mu,0.004166666666666541,0.01083333333333325,-0.0025000000000000577,0.004166666666666541,-0.0025000000000000577,False
ship vs truck,ship,truck,8,16,0.9674999999999999,0.004999999999999977,0.9700000000000001,0.007500000000000034,0.9658333333333333,0.0038188130791298397,0.6683333333333333,0.03573630273731931,0.9575,0.010000000000000009,0.9700000000000001,0.004330127018922213,0.9658333333333333,large_mu,0.9700000000000001,small_mu,0.004166666666666763,0.012500000000000067,0.0,0.004166666666666763,0.0,False
ship vs truck,ship,truck,8,24,0.9700000000000001,0.004330127018922181,0.9700000000000001,0.0050000000000000044,0.9658333333333333,0.0057735026918962545,0.7183333333333334,0.07509715928937215,0.9575,0.010000000000000009,0.9708333333333333,0.0014433756729741137,0.9658333333333333,large_mu,0.9700000000000001,large_mu,0.004166666666666763,0.012500000000000067,-0.0008333333333332416,0.004166666666666763,-0.0008333333333332416,False
ship vs truck,ship,truck,16,1,0.9616666666666666,0.011547005383792509,0.9683333333333333,0.007637626158259752,0.9658333333333333,0.005204164998665346,0.5616666666666666,0.013768926368215266,0.9575,0.010000000000000009,0.9716666666666667,0.0038188130791298215,0.9658333333333333,large_mu,0.9683333333333333,small_mu,0.0024999999999999467,0.01083333333333325,-0.0033333333333334103,0.0024999999999999467,-0.0033333333333334103,False
ship vs truck,ship,truck,16,2,0.9625,0.010897247358851652,0.9666666666666667,0.008036375634160792,0.965,0.0050000000000000044,0.5591666666666667,0.016266017746619257,0.9575,0.010000000000000009,0.9708333333333333,0.0014433756729740658,0.965,large_mu,0.9666666666666667,small_mu,0.0016666666666667052,0.009166666666666656,-0.004166666666666652,0.0016666666666667052,-0.004166666666666652,False
ship vs truck,ship,truck,16,4,0.9658333333333333,0.008036375634160813,0.9691666666666666,0.006291528696058879,0.9641666666666667,0.003818813079129937,0.6066666666666667,0.014648663192705833,0.9575,0.010000000000000009,0.9708333333333333,0.0038188130791298154,0.9641666666666667,large_mu,0.9691666666666666,small_mu,0.004999999999999893,0.011666666666666603,-0.0016666666666667052,0.004999999999999893,-0.0016666666666667052,False
ship vs truck,ship,truck,16,6,0.965,0.004330127018922181,0.9683333333333334,0.005204164998665285,0.9666666666666667,0.0057735026918962545,0.615,0.0050000000000000044,0.9575,0.010000000000000009,0.9691666666666666,0.006291528696058894,0.9666666666666667,large_mu,0.9683333333333334,small_mu,0.0016666666666667052,0.010833333333333361,-0.0008333333333332416,0.0016666666666667052,-0.0008333333333332416,False
